date,total_equity,cash,unrealized_pnl,daily_return,cumulative_return,position_lots
2023-03-06,1000000.0,1000000.0,0.0,,0.0,0
2023-03-07,1000000.0,1000000.0,0.0,0.0,0.0,0
2023-03-08,1000000.0,1000000.0,0.0,0.0,0.0,0
2023-03-09,1000000.0,1000000.0,0.0,0.0,0.0,0
2023-03-10,1000000.0,1000000.0,0.0,0.0,0.0,0
2023-03-13,999800.0,1000000.0,-200.0,-0.00019999999999997797,-0.00019999999999997797,2
2023-03-14,1000450.0,1000000.0,450.0,0.0006501300260051135,0.00045000000000006146,2
2023-03-15,1002100.0,1000000.0,2100.0,0.0016492578339746267,0.0020999999999999908,2
2023-03-16,1016800.0,1000000.0,16800.0,0.01466919469114858,0.016799999999999926,4
2023-03-17,1013250.0,1000000.0,13250.0,-0.0034913453973249853,0.013249999999999984,6
2023-03-20,1014450.0,1000000.0,14450.0,0.001184307920059302,0.014450000000000074,6
2023-03-21,1020750.0,1000000.0,20750.0,0.006210261718172516,0.020750000000000046,6
2023-03-22,1017900.0,1000000.0,17900.0,-0.002792064658339477,0.017900000000000027,6
2023-03-23,1020000.0,1000000.0,20000.0,0.0020630710285882703,0.020000000000000018,6
2023-03-24,1020000.0,1000000.0,20000.0,0.0,0.020000000000000018,6
2023-03-27,1019400.0,1000000.0,19400.0,-0.0005882352941176672,0.019400000000000084,6
2023-03-28,1019550.0,1000000.0,19550.0,0.0001471453796351163,0.019549999999999956,6
2023-03-29,1024350.0,1000000.0,24350.0,0.0047079593938501585,0.024350000000000094,6
2023-03-30,1024950.0,1000000.0,24950.0,0.0005857372968223196,0.024950000000000028,6
2023-03-31,1031400.0,1000000.0,31400.0,0.0062929899019463775,0.031400000000000095,6
2023-04-03,1037550.0,1000000.0,37550.0,0.005962769051774286,0.03754999999999997,6
2023-04-04,1044750.0,1000000.0,44750.0,0.006939424606043021,0.04475000000000007,6
2023-04-06,1040100.0,1000000.0,40100.0,-0.004450825556353233,0.040100000000000025,6
2023-04-07,1040100.0,1000000.0,40100.0,0.0,0.040100000000000025,6
2023-04-10,1048950.0,1000000.0,48950.0,0.00850879723103537,0.04895000000000005,6
2023-04-11,1047900.0,1000000.0,47900.0,-0.0010010010010009784,0.047900000000000054,6
2023-04-12,1042200.0,1000000.0,42200.0,-0.005439450329229878,0.042200000000000015,6
2023-04-13,1044900.0,1000000.0,44900.0,0.002590673575129543,0.04489999999999994,6
2023-04-14,1044300.0,1000000.0,44300.0,-0.0005742176284811995,0.044300000000000006,6
2023-04-17,1035000.0,1000000.0,35000.0,-0.00890548692904336,0.03499999999999992,6
2023-04-18,1032450.0,1000000.0,32450.0,-0.0024637681159420666,0.03245000000000009,6
2023-04-19,1033650.0,1000000.0,33650.0,0.0011622838878395658,0.03364999999999996,6
2023-04-20,1042050.0,1000000.0,42050.0,0.008126541866202208,0.04204999999999992,6
2023-04-21,1042650.0,1000000.0,42650.0,0.0005757881099754947,0.04265000000000008,6
2023-04-24,1043250.0,1000000.0,43250.0,0.0005754567688103229,0.04325000000000001,6
2023-04-25,1034850.0,1000000.0,34850.0,-0.008051761322789397,0.03485000000000005,6
2023-04-26,1037100.0,1000000.0,37100.0,0.0021742281490071402,0.03709999999999991,6
2023-04-27,1041600.0,1000000.0,41600.0,0.004339022273647686,0.04160000000000008,6
2023-04-28,1041150.0,1000000.0,41150.0,-0.000432027649769573,0.04115000000000002,6
2023-05-04,1041150.0,1000000.0,41150.0,0.0,0.04115000000000002,6
2023-05-05,1040100.0,1000000.0,40100.0,-0.001008500216107211,0.040100000000000025,6
2023-05-08,1039800.0,1000000.0,39800.0,-0.00028843380444187883,0.03980000000000006,6
2023-05-09,1043850.0,1000000.0,43850.0,0.003894979803808374,0.043849999999999945,6
